"DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","CaNA_N","Genotype","Treatment","Behavior","class"
0.434940244,0.592597946304899,0.299295141778609,2.32366001105533,4.05244548088624,0.223276262819331,0.165295285730433,2.3160360182456,0.203616510950646,1.27797170793506,0.538802082887552,0.324195929902143,0.323146801622484,0.258658372949259,0.824899083337814,0.685296366044097,1.59218920060858,2.06195495977328,0.4531977066288,0.7506124904882,0.320284809563864,0.353039208964644,0.157646030724323,1.21920293208163,2.94782545442617,1.25183840509386,0.235107875894405,0.266739960208503,0.724495021924955,0.147735142904087,0.395586284846536,2.21295899757682,0.426524350992272,0.44001711625481,0.381491248832129,0.690843040984811,0.524168387889654,0.33569093239165,0.538032078588018,0.34177702361668,0.261980385353988,0.381543281293087,0.314381879063907,0.204415760425883,1.04350967039575,0.169087205013983,2.24994700000615,0.340279207344831,0.60253455727472,1.41441551438391,0.208186564176198,0.162282515203531,0.198012958890897,0.113235089768053,0.15821169450089,0.17019201770583,0.200625844978872,0.125952798565243,0.248496685049704,0.139057812460165,0.522149283092927,0.327011275394369,1.64130327712576,2.23913425936936,0.149189588461785,1.2435024839629,0.94634026107599,0.2265733527016,0.111044109107597,0.119536939402905,0.530001366637603,0.156574863414638,0.170406937658128,1.69542487137672,"Control","Saline","S/C","c-SC-s"
0.31569446,0.48137059357622,0.294865078831156,2.21193068685787,3.65605565510202,0.23644801916706,0.180251529294606,4.15008341081005,0.208230749976842,1.29340116996584,0.383519645653436,0.337209771060944,0.275897139879601,0.29313239360379,0.799287568768318,0.68898705616037,1.62823543226969,1.17070030520764,0.41116199999979,0.742595076159355,0.291218743047886,0.366293447700522,0.17148241044879,1.06822246269831,2.5132983384028,1.06054828529085,0.234969626545512,0.299317489433113,0.645090350563982,0.178130911699452,0.355879483730435,1.91612424939303,0.766236115412982,0.472077021394584,0.455125024421823,0.775042476600853,0.612206182693997,0.32498208526842,0.574600910878176,0.31991231220092,0.327840721597186,0.432369669891008,0.352575582829653,0.161993168336313,1.00458232463528,0.148158113321375,1.19167222718593,0.286178832018132,0.293522448964761,1.04239038465237,0.134542826654298,0.14616711790869,0.181067556309835,0.127294157538953,0.166467472019787,0.190998454767788,0.188203148454854,0.118913878654814,0.220185512415291,0.111534908158194,0.593913018507419,0.274702703554844,1.50159089159145,2.46063250791911,0.187315157183791,1.30968502438965,0.832146407957767,0.224948055501646,0.128990104930347,0.136156559327953,0.501360390907859,0.164025193893116,0.203957022578567,1.1317724127203,"Control","Memantine","S/C","c-SC-m"
0.511500118,0.693888727759478,0.350029670964455,2.54441283313194,4.4510835546212,0.227655147305007,0.168773969383998,3.71859774989168,0.211732230347948,1.46052351845006,0.705863458765189,0.31650730296758,0.394617296148146,0.249890542055015,0.944650627270109,0.829042425894468,1.73038690298684,2.39671911031282,0.48676346145899,0.69496530895174,0.453616076415101,0.37482920434258,0.177297496005568,1.3844384477478,2.91355011382184,1.39648868385487,0.245066066248266,0.281814728321089,0.761092895199966,0.158259575938657,0.416872769383552,2.3800084658651,0.291465696247442,0.473447027170555,0.41417248155472,0.793301754494428,0.549955102986195,0.372965763743202,0.596918824453372,0.362527455916649,0.290078653377988,0.423073519385873,0.329907733772238,0.2093217281843,1.07343730084621,0.169349406614754,2.31282023102559,0.31337866938224,0.60724331746355,1.69024094911173,0.208561953984948,0.152313007312324,0.184057689043294,0.126780357535494,0.159336177131932,0.195773653452107,0.203623620259316,0.122734800445267,0.249646722139938,0.135908297719231,0.534585953791591,0.333638119519263,1.76505280257102,2.38958538930034,0.147957006666985,1.18471196466575,0.961328647303091,0.237265590939295,0.13101010507959,0.110296917663096,0.506529397120371,0.137414488157735,0.163709441186045,1.71162512291313,"Control","Memantine","C/S","c-CS-m"
0.209951456,0.411935975466481,0.262076549049885,2.10072324600641,2.83070331122981,0.264099704963738,0.184062890735052,4.70507532920924,0.242743945098163,1.10696011170164,0.336405433014054,0.339598784977862,0.27144347974558,0.314024746216858,0.744399037171023,0.859721203390615,1.36330662582835,1.08157517334948,0.465276103972859,0.588289619408513,0.295073745670228,0.362175287839307,0.192451050210867,0.923626409246383,1.81304601667845,0.879958366363714,0.236123442805402,0.265717820816856,0.60167800009349,0.201107691972741,0.308167573215301,1.92159799493078,0.721761178928329,0.392975370019064,0.364778531275566,0.757553429077931,0.556947993913572,0.319820440161299,0.508007084164204,0.287708311216257,0.298857820036409,0.36010777062362,0.438523880789957,0.169277865071527,1.02927732939413,0.156765364190655,2.10221309063667,0.251888490081782,0.520602353347942,1.01215756667479,0.305765036335202,0.182229024022201,0.172906384073078,0.128461750583867,0.170441455036716,0.194612465974919,0.281218620785095,0.127148596680277,0.190484984157988,0.0976944945149595,0.637682265396089,0.3006440848969,1.77503134362646,2.5131419854608,0.18154086006169,1.5651235409508,0.836675596507679,0.220865710665329,0.129590332525832,0.11818652554087,0.492880208823103,0.250074696758952,0.196780854213633,1.10535404423041,"Control","Memantine","S/C","c-SC-m"
0.20406547,0.393109829798535,0.272617915544814,2.21781137934349,3.40371523386441,0.291177454207254,0.191714787987993,4.7911386946462,0.253624099221083,1.36854231397021,0.320910465230729,0.360727622572,0.266731520691138,0.305368262794514,0.767906932586237,0.883001607136292,1.69344077972623,1.0218122080959,0.437242970684854,0.669984373286317,0.322374084611839,0.395867012956727,0.211072352559221,0.996485067210037,2.09735476696249,1.03088102348733,0.257070153516018,0.261573831688465,0.677272872560721,0.206717385232731,0.329790233035431,1.84300361428329,0.714977598684238,0.458140825676259,0.419768260877054,0.803753381584594,0.600298325065699,0.33830078387102,0.583849813023301,0.302610799353501,0.310064162783124,0.361334066113523,0.433276268079874,0.163722944012333,1.06898451797265,0.147027775165193,1.71354969573727,0.270840385498464,0.29903270521201,1.0815879938334,0.162950941396142,0.15415749920224,0.178007849451571,0.133735763397034,0.166422125788885,0.191508999302363,0.193657644487816,0.116454644195897,0.205445601594571,0.102195750715458,0.564673503960101,0.262835909814685,1.74295415009569,2.51564936625116,0.166637956111532,1.47556313034173,0.824463406682605,0.219705054522285,0.131842389895349,0.122690819134219,0.464397618727336,0.175363552026652,0.18176321620488,0.960686960533958,"Control","Memantine","S/C","c-SC-m"
0.647732002,0.920822852353669,0.333855881901749,2.4582544777606,4.04515559370561,0.217508421266554,0.185722657754134,5.91106663368553,0.210240909314509,1.65013602900444,0.800653999800033,0.311888594087215,0.394289465503985,0.263233917361334,0.811198037144725,0.586343564220949,1.49480093394238,2.41503515306491,0.56595873765351,0.61582803973185,0.59915063013931,0.370754977615316,0.182398594046601,1.20186918334498,2.36345931893455,1.35973428356263,0.253012011656001,0.272779210512079,0.788304737564713,0.172570808639245,0.483232519909514,2.1716551389092,0.332773678090517,0.422719608751597,0.379794293769463,0.663542686109473,0.556764218732121,0.348892765771398,0.561635274888199,0.353905961182764,0.297572600150594,0.39953080696404,0.585140677494482,0.178665556881915,0.882219100122887,0.167045383686462,2.5964625537944,0.298446214905582,0.612483836096373,1.40423375927976,0.234546359505606,0.145549333212125,0.172875886634343,0.111117592003838,0.151342534805858,0.186624125981863,0.215689760460943,0.113475730847681,0.230592052740422,0.126345178051602,0.488112899646917,0.284763145939542,1.4682433203931,2.23549998725129,0.124964652742361,1.14312338756976,0.953139473735524,0.214410354723072,0.111975280856233,0.112347507071598,0.462477314185366,0.155832389046432,0.152034212747754,1.63688968244236,"Ts65Dn","Memantine","C/S","t-CS-m"
0.377387775,0.587394385803564,0.318073572492725,2.45627618902873,4.37665481286834,0.237333928523087,0.180300739545081,3.98946553501417,0.228184982752343,1.24585375751089,0.441474405761454,0.323019937635685,0.329995540204232,0.289167819893146,0.862597801925286,0.802219119950427,1.68398901681069,1.56559450507969,0.465311939724768,0.744447079471026,0.275338451804534,0.373242081654638,0.177920699524617,1.26382985120206,2.70852061536263,1.10635255306535,0.249230860942608,0.273187612262159,0.744393393470323,0.16628241216733,0.431614262698863,2.58432622555509,0.861424259353147,0.458218479145337,0.377814423268739,0.740571678475677,0.585487525821813,0.353449279331308,0.584988055808252,0.342419435208812,0.289137722824458,0.387845627658139,0.446220347607173,0.193283573536941,1.03809628386649,0.175828235714422,2.21491512897947,0.322258112294101,0.551987436672296,1.19102089896583,0.249692445185938,0.165689921926627,0.191050243283246,0.128154470438429,0.174725574360603,0.201627074617012,0.271316073224206,0.117821558197814,0.241926454415837,0.155226753848439,0.604590086702852,0.322429066431251,1.74659193488731,2.28468338168421,0.161407478272053,1.28696754523208,0.976192585625545,0.233785251010635,0.124636184643928,0.121099729611669,0.496654008090801,0.163378690640979,0.175481937089825,1.26184930536445,"Ts65Dn","Saline","S/C","t-SC-s"
0.326897844,0.601835526157896,0.305531693928699,2.48681523600713,4.1818337588016,0.261938302387264,0.204283760094679,4.92686842337281,0.260676408759476,1.38586359580135,0.350968305724964,0.350666824847905,0.296021778756677,0.312843856729232,0.903855954502068,0.966423757103263,1.80979829632939,1.19359993038566,0.435087401571382,0.729004246714955,0.279198123960666,0.37778615642682,0.195075599296684,1.16409388817658,2.69049912024197,1.22373913348762,0.258250822699887,0.297001673596062,0.752885274750537,0.187053801944501,0.445270609583274,2.90194949978214,0.815108823739273,0.442619008915107,0.356155410618183,0.808520898428197,0.575718682766886,0.363619691118606,0.562239907982267,0.321740167460764,0.292222427278108,0.431734242969936,0.370759731024196,0.188474877861083,1.07816757740914,0.149778205063071,1.71209504316223,0.295004490345363,0.356273794338611,1.14924478355384,0.139782737825292,0.147550903125997,0.185932516382629,0.13199252920977,0.170333742001257,0.21052594767236,0.173632579484351,0.112704741053737,0.220835527560988,0.116005860191056,0.545234491108505,0.268651376169995,1.7337306250113,2.53107862532575,0.145462756271215,1.37149019173532,0.822585751814284,0.191255607164444,0.131578953702806,0.101229881015236,0.46408762792345,0.1411564671437,0.166272761958202,1.20539934596906,"Ts65Dn","Memantine","S/C","t-SC-m"
0.314043548,0.512109212395772,0.329254478280907,2.60675454004536,3.81907717671755,0.259746692340679,0.198146783252204,4.96689360595306,0.234054590226033,1.41892362050053,0.386136493606368,0.356102676247596,0.334262980061441,0.321615690685115,0.909326051901359,0.945968896219913,1.74035882171872,1.33192888400015,0.463498360584818,0.703505834786272,0.256383063775829,0.39755052651134,0.2005034285902,1.26667675650978,2.33649180641577,1.20981824472297,0.271712036108175,0.295511672013676,0.734100401958013,0.193340629356586,0.425197650497516,2.55380352800873,0.718591789389444,0.472288189339329,0.416971647655922,0.787003931523213,0.575211199940645,0.371040337748601,0.566858928331137,0.379448760714637,0.315006894109932,0.434429583804464,0.500254873498214,0.17334372534976,0.932714662887111,0.1520609459595,2.12157573709166,0.276896583010815,0.354045226603869,1.1188574271997,0.192206903052943,0.161247465412439,0.180201030015749,0.128422095836176,0.163689087560202,0.184370397850573,0.185545201078957,0.115304617994565,0.216328525706722,0.101376871926951,0.551294265601788,0.286887724420496,1.45444771831731,2.43299020029774,0.16154785077126,1.42833996988411,0.810666966142725,0.20948620473701,0.127648152207402,0.117691131695572,0.485447208348996,0.170049629693174,0.175253015778327,1.11567135227808,"Ts65Dn","Saline","S/C","t-SC-s"
0.272907184,0.518706677969821,0.33598377128157,2.52707321170784,4.10936339700707,0.286617081272504,0.220299975295873,4.3346765528758,0.224064373620786,1.32313344170863,0.307168841938357,0.358812385990208,0.298960135902274,0.304285926089138,0.883685014429683,0.921571937867197,1.78294668574947,1.1574127138641,0.43213784453705,0.76454107078189,0.312614313050537,0.421310150445279,0.207020410591411,1.07712754856663,2.50188326326756,1.11430820900441,0.272558859427303,0.301989182233278,0.794959320475321,0.194175673298628,0.364646259508031,2.31299064512121,0.743115933815358,0.498864446988558,0.410924043477728,0.845104971023488,0.614729847176423,0.373751440107971,0.633422893825329,0.326760878136893,0.324708158060804,0.409354582330359,0.354962544734868,0.181949951579982,0.86931995788169,0.157466058781049,1.56851464381046,0.300692264192057,0.315780321360215,1.28413777235275,0.110017352985783,0.152948825768912,0.181827589886934,0.140681355887531,0.16861295838228,0.19691840362917,0.192260012905097,0.119325918482087,0.208391705227521,0.11378423757644,0.600626811262737,0.304452279274105,1.65241937201819,2.53744534152385,0.177049408876725,1.4686658713896,0.868866953323197,0.248847711450329,0.138383303677042,0.131939004923071,0.480401541587017,0.155513169315095,0.208222482527522,1.14758852101049,"Control","Memantine","S/C","c-SC-m"
0.280735721,0.461997990076561,0.312886077759355,2.45510486459832,3.81121861633861,0.24654645539508,0.191007339247773,4.72491987236755,0.219259857751521,1.35783683537968,0.3787656935053,0.341371410824725,0.298895679079525,0.283986791005876,0.922217996354975,0.872484106599485,1.79555123257672,1.16034303966476,0.419049814846921,0.746980832018234,0.304899306578222,0.369288987770861,0.18139330468397,1.03172986453155,2.10923441633905,1.05028707974107,0.242634002703876,0.268932084511515,0.728599784043258,0.170848143193586,0.354884146826719,2.16244804182252,0.741703220000022,0.470334388983943,0.47844885921972,0.781165985241556,0.540141136651642,0.360476230039819,0.609833360870078,0.30201772966165,0.285527615224104,0.333859956750843,0.44022529480751,0.164986361512756,1.04936289796694,0.133803432298934,1.80009170308042,0.269030816216669,0.307218362634708,0.912466483134522,0.144992238581721,0.142604501778608,0.168306893443539,0.131034020706036,0.159886384950323,0.185709036572482,0.169968460392079,0.105025099305165,0.236149128128459,0.121686628361835,0.589127263186556,0.279333437988323,1.61253734257546,2.47367495909479,0.172700927088242,1.40428681026401,0.826816935594873,0.220539069482797,0.131016137923545,0.120704509376684,0.453697361358849,0.167149221163124,0.199962429663589,1.05040120000121,"Control","Memantine","S/C","c-SC-m"
